sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73799,0,,,,,,,,,,,,,,,319.1181,216.4754,327.2317,213.3640,307.8498,233.1353,329.3396,226.7290,326.7277,230.4582,333.3487,227.4567,319.1987,270.8593,333.2926,263.9546,315.7970,311.9109,340.8965,297.8015,,,,,,,324.7237,213.2084,313.5264,215.4909,329.8286,213.5290,322.2317,216.4981,327.0616,225.7221,305.4680,231.6069,330.2318,226.4613,308.2436,233.5200,323.5895,219.2055,317.4763,222.6045,338.9645,218.5234,335.8071,220.3043,334.1469,259.1742,319.1189,268.2634,329.5460,263.6041,320.5032,266.9566,342.9555,296.8330,316.5762,313.1154,339.2687,299.0860,314.8143,311.2339,336.6085,301.0713,308.3781,319.9629,330.6261,301.2189,303.2393,316.9148,326.5472,302.8708,299.7865,316.2171,322.1155,316.7600,345.9131,302.4605,,,334.2591,214.9039,,,,
73800,0,,,,,,,,,,,,,,,321.7883,216.2186,325.4595,213.2339,310.0800,232.5299,330.4215,227.2263,329.9569,229.4376,335.0948,227.0232,320.2632,270.2515,334.2252,264.1440,315.8743,310.6279,341.1375,298.0749,,,,,,,323.8818,212.9617,316.6604,215.3076,328.4528,213.3455,324.2713,216.3573,327.7114,226.4013,307.3048,230.9746,330.9608,227.0465,310.3812,232.8052,325.8459,219.2234,320.0946,222.4176,341.3607,218.4290,338.2119,220.0620,334.9548,259.4260,320.2618,267.6224,331.0102,263.4265,321.6633,266.4448,343.0950,297.0747,316.6353,311.8039,339.6165,299.2214,314.8799,309.9876,336.3921,300.9725,308.2678,318.6717,330.5235,301.0090,303.1191,315.9319,326.5559,302.4716,299.7248,315.4995,322.3037,315.1544,346.0213,302.7350,,,336.7165,215.6635,,,,
73801,0,,,,,,,,,,,,,,,323.9502,216.1110,324.7064,213.1417,312.4041,231.9528,330.3936,226.8325,331.8552,229.0001,335.8957,226.5782,322.3918,269.8783,334.6617,263.9596,315.8947,310.1043,341.1539,298.1000,,,,,,,323.4479,212.9567,319.4842,215.2445,327.3094,213.2552,326.4979,215.4841,327.5517,225.7492,309.9292,230.5007,330.1172,226.5345,312.8918,232.2395,326.6964,218.7092,322.3413,221.6931,342.9255,217.8044,340.3989,219.3124,335.2029,258.9542,322.5785,267.6690,331.6366,263.1785,323.4477,266.3096,342.9338,297.0170,316.7301,311.2080,339.6490,299.3678,314.9655,309.4116,335.8900,300.8435,308.0480,318.3203,329.8498,300.9832,302.4430,315.4780,325.8094,302.6012,298.8113,315.2072,321.8990,314.4941,346.1909,302.9743,,,339.4921,214.7773,,,,
73802,0,,,,,,,,,,,,,,,326.9096,216.7743,339.2932,213.7133,314.6509,231.7149,336.8161,226.2586,333.9233,228.7048,338.9524,225.8858,324.2206,270.3123,335.3763,264.5734,315.6668,309.6118,341.3734,298.4639,,,,,,,,,322.0867,215.9031,340.8202,213.7734,328.4512,216.0335,332.6203,225.4114,311.7734,230.2347,337.8577,226.1188,315.2970,231.9047,329.4275,218.4695,324.3548,221.9288,346.0187,218.0661,343.3380,219.5547,336.1285,259.5342,324.4321,268.0078,332.2848,263.6978,324.9962,266.5433,343.2152,297.4202,316.3394,310.9446,339.8284,299.7988,314.7472,308.9611,336.2033,301.1133,307.3390,318.1680,329.9993,301.0576,302.0219,315.3999,325.8816,302.5759,298.2464,315.2064,321.4264,313.5678,346.2486,303.2116,,,342.6855,215.3477,,,,
73803,0,,,,,,,,,,,,,,,329.2895,216.7563,342.1704,213.5347,317.7979,231.9885,338.3159,226.7713,336.7732,229.3513,341.6874,226.4323,326.3403,270.1253,337.3948,265.3268,318.9732,309.7603,341.4359,298.5546,,,,,,,330.3064,213.1759,324.5365,215.7414,343.7989,213.6510,331.0057,216.7806,334.8317,226.0465,314.9901,230.5934,339.5304,226.4620,318.5912,232.2309,332.6455,218.3960,327.5183,221.9096,348.1210,217.9793,345.5252,219.3387,338.2716,260.1636,326.3379,267.8103,334.4096,264.0801,327.3386,266.4190,343.1569,297.7547,320.2546,310.9400,339.9800,299.9287,317.8750,309.2171,336.4462,301.3588,311.8738,318.2816,330.6947,301.3829,306.1834,315.7079,326.9203,302.7758,302.2730,315.7857,324.9938,314.1109,346.3888,303.5986,,,344.6596,215.1384,,,,
73804,0,,,,,,,,,,,,,,,330.4740,216.7399,340.4451,213.3769,319.7142,232.4095,338.2152,227.1230,337.9712,230.3254,342.1728,227.5184,327.2841,270.4458,338.0479,265.0979,323.6475,309.3649,341.4939,298.7769,,,,,,,332.4055,213.1224,325.9926,215.4729,342.9978,213.4482,332.2908,216.8131,334.9119,226.2464,317.0817,231.0185,339.3390,226.8855,320.4408,232.6623,333.0953,219.2426,328.4729,222.7927,348.8239,218.9103,346.2109,220.0979,339.1335,260.0934,327.4262,267.9483,334.6928,264.0717,327.7970,266.7851,343.1696,297.8264,324.9163,310.4946,339.9412,300.0697,322.4646,308.9703,336.2391,301.4127,316.7092,317.7277,330.9301,301.3955,311.5469,315.3086,327.1569,302.7204,307.8023,315.3175,329.5887,313.7391,346.6693,303.9219,,,345.2032,214.9211,,,,
73805,0,,,,,,,,,,,,,,,332.1078,215.6037,335.3322,212.4684,322.8330,231.7352,338.7695,226.0633,338.7520,229.9790,343.7658,227.0234,330.1777,270.3604,339.4370,265.5260,330.7362,308.4787,341.3019,298.8980,,,,,,,334.4615,212.1920,327.7976,214.7375,343.4796,212.5593,333.7644,214.8223,335.8728,225.4909,320.0469,230.3817,340.0009,225.6454,323.4488,231.9847,334.6339,218.5723,329.6345,221.6964,350.0694,217.2235,347.6046,218.5775,340.4071,260.6880,329.8220,267.8854,336.0389,264.3996,330.6094,266.5533,343.0828,298.0038,330.8998,309.1667,339.3237,300.0593,330.1956,308.0524,336.2064,302.2522,323.3532,316.7452,330.6147,301.9872,318.5647,314.1807,326.4728,303.3283,315.7641,314.3727,336.1297,312.0893,346.6849,303.8008,,,346.5853,213.9932,,,,
73806,0,,,,,,,,,,,,,,,333.1979,215.1787,343.9903,211.9410,324.7945,231.7246,341.4800,225.9283,339.9014,230.3881,344.6252,227.3608,332.0048,270.5280,340.5955,265.4138,335.8116,308.4966,342.2918,299.2418,,,,,,,343.1785,211.7314,328.9024,214.1085,345.7955,212.0523,334.9345,215.1553,338.4015,225.3464,321.9314,230.5028,343.1655,225.5602,325.3080,231.9070,335.9997,218.5444,330.5418,221.6838,351.3298,217.6730,348.4837,219.0774,341.5420,260.6994,331.7502,267.9558,337.3328,264.3687,332.2492,266.5199,343.8318,298.4041,336.0980,309.3404,340.7426,300.3744,335.2173,308.2083,337.8204,302.5620,328.3602,316.6002,332.5182,302.0981,324.2606,314.5037,328.4213,303.2191,321.1332,314.7359,341.3521,312.0725,346.8801,304.0449,,,347.2695,213.4253,,,,
73807,0,,,,,,,,,,,,,,,334.7666,214.0753,344.8485,211.1931,326.6101,230.8592,341.6790,224.7943,342.2018,229.3557,345.4580,226.3781,335.5535,269.8600,339.9105,264.6453,341.5780,306.5103,342.7039,298.1663,,,,,,,338.4451,210.9180,330.6512,213.1242,346.0682,211.2120,336.7878,213.2977,338.7815,224.0203,323.8816,229.6801,343.2135,224.6312,327.1378,231.0598,337.0771,217.2564,332.7353,220.5509,352.5893,216.5795,350.4317,217.9393,340.7525,259.5537,335.6016,267.4414,337.2338,262.9365,335.0929,265.4895,344.0491,297.3939,342.0947,307.4579,341.3362,299.3851,340.6999,306.2527,337.6298,301.4828,334.5562,315.5320,332.2980,300.7771,330.0169,313.5274,328.4068,301.8016,327.0192,313.7696,347.5789,310.0451,347.5037,303.2791,,,349.4365,212.5941,,,,
73808,0,,,,,,,,,,,,,,,336.9313,213.4759,343.1412,211.1975,328.3286,230.5363,342.9371,225.4518,342.8324,230.0623,345.6943,227.4116,339.4913,269.9030,339.5643,264.5374,348.6350,306.0595,344.2697,297.8789,,,,,,,339.2165,209.9252,332.3119,212.1253,345.5037,210.1929,338.8061,213.4543,339.5690,224.6109,325.7910,229.2629,344.5065,225.3094,328.8223,230.9377,337.6571,217.5800,333.9563,220.9248,353.0565,217.4302,351.3100,218.8556,340.3898,259.3882,339.3377,267.6518,337.9114,263.2062,338.9311,265.8930,345.3690,297.0230,349.1656,307.0230,343.0956,299.2771,348.0110,305.8400,338.6373,301.4678,343.3394,315.3046,333.3155,300.7412,338.2486,313.2744,329.7139,301.9260,335.3326,313.7036,354.7117,309.5057,349.7115,302.4409,,,349.6337,212.3506,,,,
73809,0,,,,,,,,,,,,,,,338.6612,212.9677,346.2397,210.9020,329.4638,231.0242,343.9302,226.7140,343.6439,230.9415,347.8605,228.7843,342.0599,270.4253,341.4258,266.1002,356.2805,305.2225,342.6202,298.6216,,,,,,,343.0630,209.4743,334.5988,211.7086,347.8354,210.6692,340.9839,212.9802,341.9836,226.1081,326.8738,229.5265,345.5507,226.4806,329.8477,231.5109,339.5402,219.8119,334.7430,222.0982,354.9869,218.9422,353.0841,220.5523,342.3436,261.1126,341.5246,268.2855,339.7320,264.2011,342.2468,266.4706,343.8085,298.0066,357.0196,306.3222,341.6529,299.6925,355.2645,305.0767,337.4478,301.8515,351.1647,314.4773,332.0205,300.7531,345.9423,312.5305,328.3392,301.4834,343.2397,312.9374,362.5418,308.2545,347.2454,303.2041,,,351.1967,212.4086,354.3871,211.4027,,
73810,0,,,,,,,,,,,,,,,339.7922,211.9590,344.0654,209.8408,329.8283,230.8842,338.9642,226.7655,344.6275,230.9890,348.1989,229.5096,343.7195,270.1559,342.4174,265.7284,358.8770,304.5225,342.1760,298.3490,,,,,,,342.0143,209.5782,335.1896,211.7940,346.8362,210.0663,342.5268,213.0316,338.8835,226.2992,327.2224,229.4236,342.7462,226.9142,329.7540,231.3645,339.3440,220.2485,335.2650,222.0068,355.1224,219.3110,353.6813,220.4624,342.9316,261.0602,343.2387,268.0898,340.6962,263.9295,343.0055,266.2787,343.2387,297.8033,360.3267,305.3227,341.2103,299.3420,357.6659,304.3238,337.2063,301.7308,354.1881,313.3011,331.8178,300.5086,348.6425,311.5504,328.3147,301.2453,345.5678,312.3242,365.7207,307.0489,347.2302,303.3789,,,351.4435,211.2493,357.3396,211.5654,,
73811,0,,,,,,,,,,,,,,,338.8912,214.8773,348.9576,211.3717,330.7586,231.5333,347.8793,225.8862,346.2549,232.0025,350.3565,230.5355,347.5298,271.0156,343.2700,265.5873,364.4878,304.1893,342.8101,298.4138,,,,,,,348.2194,210.1147,334.1730,212.3628,351.6175,210.6083,341.2406,213.6847,345.5430,225.2661,328.3752,230.3123,349.6425,225.8150,330.9987,231.8578,341.8291,220.8125,337.0745,223.0071,357.4037,219.7789,355.0976,220.7873,344.8948,261.1332,346.6324,268.8105,341.5616,263.9548,347.2981,267.1417,344.4022,297.9884,365.2541,305.0021,341.9191,299.5072,363.6312,303.9654,337.6679,301.7867,359.9342,313.1900,332.8310,300.5802,354.1738,311.5271,328.5716,301.5368,351.0290,312.0787,371.3072,306.4230,347.6607,303.4823,,,352.8118,212.5136,,,,
73812,0,,,,,,,,,,,,,,,340.9169,214.9332,351.0021,211.7026,332.0978,232.1147,351.0241,227.9687,347.5996,232.8141,351.7107,231.1004,351.7847,271.3457,344.1807,265.6390,369.0348,303.4625,343.4258,299.1098,,,,,,,348.7631,210.2993,336.6276,212.4965,352.9778,211.6155,342.9195,214.7752,348.5730,227.2425,329.6332,230.8784,352.5321,228.0197,332.5717,232.4909,342.8792,221.8373,337.5841,224.2085,359.0851,220.6215,356.6464,221.4089,345.6727,261.6415,350.8662,269.1806,342.8009,264.5134,351.9477,267.6419,344.8494,298.7677,369.9809,304.4810,342.2560,300.0025,368.0040,303.3592,337.7843,301.9636,364.7354,312.9218,331.3120,300.7955,358.6753,311.3688,327.5285,301.5790,355.1475,311.7799,376.3311,305.6136,348.0728,303.9922,,,354.7124,212.9002,357.3566,212.0053,,
73813,0,,,,,,,,,,,,,,,342.4635,215.1914,354.4614,211.7096,332.9179,232.4760,353.5827,228.7933,349.5029,232.5230,353.6686,230.8545,356.0525,271.1607,344.8246,265.1702,371.1034,304.6235,344.0497,298.2896,,,,,,,351.5918,210.3460,338.3412,212.5768,355.9690,211.6477,344.6809,214.2693,351.6786,228.2542,330.3624,231.1528,355.2136,228.8865,333.3525,232.8395,344.4207,221.6937,339.4172,224.1078,361.1824,220.4955,358.6153,221.1990,346.2433,261.2037,355.4396,269.2088,343.9451,263.8167,355.5217,267.2361,345.5910,297.8957,372.4419,305.7648,342.9634,299.2632,369.8505,304.3319,338.2567,301.5915,366.5583,313.6583,332.0874,300.2936,360.0327,311.5805,328.2944,301.1463,356.1673,311.7051,377.3101,307.1541,349.3356,303.6827,,,357.6504,214.1789,360.2251,212.1049,,
73814,0,,,,,,,,,,,,,,,343.7085,215.7709,355.4882,211.0065,333.4514,233.0910,355.1620,228.2015,352.5387,233.2348,355.9572,231.0036,359.2537,271.0055,346.1660,264.9245,371.9564,304.7624,343.9570,298.8302,,,,,,,351.9841,210.6372,339.2555,212.8509,357.7418,211.1954,346.0521,215.6625,352.9004,227.9970,331.0127,231.7392,356.3546,228.3347,334.0689,233.5502,347.0039,222.2281,342.1893,224.8595,363.8645,220.9210,361.5251,221.8226,347.3799,261.1311,359.0583,268.9884,345.1411,264.1645,358.1008,267.1928,345.4423,298.3786,373.3363,306.0243,342.7769,299.8489,370.5111,304.4771,338.1558,301.6699,366.8181,314.0534,332.2919,300.5219,360.4405,311.6487,328.5310,301.3241,356.5387,311.6487,377.8762,307.6435,349.2432,303.9598,,,359.1193,213.5881,360.4762,212.4936,,
73815,0,,,,,,,,,,,,,,,344.9490,216.6647,357.9106,211.3352,333.8688,234.0062,357.6890,227.3984,355.6563,233.5470,360.3836,231.1143,362.6880,271.0932,348.2612,265.1524,372.5065,304.9890,344.7055,298.3757,,,,,,,356.1361,211.1556,340.3251,213.0364,360.2193,211.5296,347.4831,216.4269,355.6412,227.0385,331.6619,232.5080,359.2359,227.3356,334.6811,234.5262,350.9077,222.0634,345.8636,225.3078,367.4202,220.9822,364.7345,221.9669,349.4411,261.0780,362.6745,268.6799,347.6085,264.0754,361.4459,267.2237,346.2633,297.9186,373.6139,306.3052,343.5290,299.5664,371.2832,304.7780,339.1523,301.3961,366.8757,314.0900,333.2752,300.2970,360.9540,311.7201,329.4725,301.2077,357.1478,311.8110,378.4987,308.2575,350.0006,303.8122,,,361.1989,214.0511,,,,
73816,0,,,,,,,,,,,,,,,346.8691,216.8315,358.9191,211.8743,335.2917,234.3703,358.9047,226.8253,357.8135,233.0234,361.8180,230.6317,364.9720,270.8056,349.5582,265.6426,372.8987,306.2768,345.7357,298.2092,,,,,,,358.1587,211.7217,342.0348,213.7064,361.8616,212.1953,349.6282,216.7510,357.1543,226.3729,332.7228,232.8871,360.1992,226.7704,336.5290,234.9321,351.6771,221.8845,348.1665,224.9940,369.2811,220.5805,367.3715,221.7852,350.7709,261.8649,365.1198,268.5499,349.1736,265.0331,363.1000,267.4703,347.0007,297.6238,374.4558,307.4905,344.6704,299.3630,371.4766,305.9790,339.4682,301.1207,367.8939,315.2975,333.6100,300.2765,361.4839,312.6696,329.8187,301.2810,357.3864,312.6146,379.3103,309.7219,350.9254,303.4049,,,362.8851,214.4360,,,,
73817,0,,,,,,,,,,,347.8833,213.5314,,,347.7204,217.9787,362.8681,212.2619,335.9407,235.7280,363.0353,226.0677,360.7656,234.3093,364.5529,231.9903,367.1077,271.8114,351.0803,265.6322,373.0205,306.8914,346.5578,297.5601,,,,,,,360.9557,212.0389,343.3561,214.6428,366.6204,212.3387,350.8408,217.9866,360.7935,225.5604,333.7535,234.1652,364.3385,226.2210,337.3141,236.4862,355.1272,222.9514,350.5591,226.5342,371.8273,222.0020,369.7782,223.1321,352.6460,261.6312,367.0361,269.6374,350.6689,264.7740,365.4823,267.9323,347.9427,296.9893,374.4262,308.0380,345.2194,298.7363,371.7841,306.5364,340.5458,300.6574,367.3615,315.5676,334.5193,299.7529,361.2417,312.7199,330.6090,300.9376,357.4847,312.4798,378.8779,310.4514,351.8134,302.9900,,,366.6439,215.7064,,,,
73818,0,,,,,,,,,,,,,,,349.0530,217.9082,367.2846,212.3766,337.9993,236.0426,365.2881,225.9159,362.0923,232.9489,367.0930,230.1666,368.2670,271.6858,352.4709,264.4418,372.9721,307.5504,349.1701,297.3807,,,,,,,361.6887,212.1879,344.9129,213.8896,369.1884,212.5388,352.1095,217.6686,362.6743,225.5144,335.6671,234.4526,366.4752,226.0891,339.5322,236.7204,357.0359,221.7147,352.0297,225.8330,373.6243,220.2373,371.3712,221.9598,354.1216,260.3880,368.4177,269.6244,352.4184,263.6264,366.5163,267.6071,350.4608,296.7077,374.5057,308.7517,348.2631,298.6228,371.6994,307.1468,342.1547,300.5106,367.7154,316.1720,335.9754,299.6630,361.2718,313.2644,332.3799,300.8380,357.0661,312.8903,378.6872,311.0748,354.1176,302.3668,,,368.3842,213.6988,,,,
73819,0,,,,,,,,,,,,,,,350.6127,217.6189,363.9631,212.0131,339.7083,236.4666,367.2485,226.1350,365.1137,232.8291,368.0000,229.9887,369.5603,271.1171,354.2908,263.8443,372.8339,306.0898,351.7330,296.8690,,,,,,,362.5312,211.7639,346.1356,214.4715,364.7273,212.1905,353.9003,217.3807,364.0132,225.9084,337.5019,234.8125,368.2186,226.3337,341.1438,237.0324,358.4637,221.4263,354.2875,225.1784,375.1030,220.2901,373.4371,221.7039,355.5515,259.6660,369.7926,269.1593,354.0894,263.2738,367.4088,266.9521,352.8136,296.0840,374.5590,307.2425,350.8745,298.1085,371.4739,305.6354,344.6345,299.8200,368.1040,315.0318,339.0499,298.8407,361.3846,312.2010,335.0937,300.0230,357.4494,311.9920,378.6370,309.2894,356.6079,301.4552,,,370.2145,213.2475,,,,
73820,0,,,,,,,,,,,,,,,352.7823,216.7405,363.3856,211.6503,342.1081,236.6223,368.1686,226.4211,367.8296,231.8149,368.3537,228.6467,369.8227,271.0164,356.0379,263.1295,372.9037,306.6667,354.2081,296.5065,,,,,,,361.4654,211.4256,348.5359,213.4207,363.9059,211.8187,356.1883,216.5425,364.8431,225.9004,339.5456,234.9469,368.7747,226.2557,343.3894,236.8111,358.2008,220.3936,356.3385,224.5829,376.7185,218.5830,376.1190,220.4391,357.0119,258.8070,369.7923,269.1392,355.9766,262.7618,368.0336,266.7346,355.2256,295.7774,374.7780,307.7041,353.4290,297.8490,371.5021,306.2327,346.8019,299.3825,368.0534,315.8038,342.4196,298.5535,361.1110,313.2276,338.7495,299.7384,357.0327,313.0816,379.0378,309.8586,359.0711,301.4675,,,373.8883,212.9937,,,,
73821,0,,,,,,,,,,,,,,,355.3463,216.7521,371.9837,211.5152,344.8268,236.6987,370.3994,225.3026,367.7544,231.0785,369.4774,228.1154,371.1411,270.9492,357.6141,263.5792,373.0045,306.6138,358.1071,296.6368,,,,,,,363.9609,211.3332,350.8890,213.4229,374.0403,211.6730,358.9275,216.4653,366.9800,225.7374,342.0226,234.8262,371.2015,225.6965,346.1963,236.9573,359.0592,219.9011,356.6196,224.1811,377.7708,217.9631,376.5854,220.0730,358.6133,259.3342,370.8413,269.0007,357.8262,262.7945,369.6663,266.1720,358.8836,295.6450,374.4763,307.5925,357.4738,297.9557,371.6307,306.2233,350.8405,299.6384,368.0516,315.5407,346.5743,299.0574,361.3922,313.0892,343.3993,300.4158,356.9707,312.9598,378.6213,309.9764,363.0417,301.5994,,,374.6533,213.0116,,,,
73822,0,,,,,,,,,,,,,,,356.6861,216.5669,373.1808,211.4889,345.9857,237.3401,371.4333,225.6669,367.7729,231.5452,370.3473,228.4512,371.5229,270.7899,357.8743,263.3574,372.9165,306.4539,360.1519,296.3541,,,,,,,364.7597,211.3145,351.7872,213.4553,374.8461,211.6665,359.5793,216.3430,367.9760,225.8746,343.1856,235.6559,372.3868,226.0065,347.3640,237.4676,360.2382,219.5958,357.0795,223.9148,378.6455,217.7902,377.2275,220.0540,358.8952,259.3123,371.1850,268.8047,357.8028,262.7150,370.0606,266.0262,361.0355,295.5466,374.3491,307.5091,359.4742,297.7129,371.6895,306.0970,352.8955,299.7396,367.7866,315.4626,347.8929,299.1929,361.3352,312.9151,344.6268,300.4946,356.7903,312.8574,378.6898,310.0071,365.6468,301.5044,,,375.5982,213.0143,,,,
73823,0,,,,,,,,,,,,,,,357.8863,216.7918,372.7966,211.4707,348.3176,237.9335,371.0499,226.3877,368.7352,232.1235,370.5623,229.8803,371.4963,270.3057,359.0233,263.7534,373.0368,306.1432,363.1775,296.6961,,,,,,,365.9607,211.2143,353.0172,213.4106,374.2463,211.7187,360.4521,216.6341,367.8469,226.5855,345.3723,236.7703,371.9500,226.7669,349.4943,238.1306,360.9927,220.8193,358.5032,224.8941,378.6211,219.0989,377.2043,220.7963,359.9617,259.6810,371.4919,268.3926,359.2557,262.8600,369.8697,265.9382,364.0510,295.9018,374.3747,307.2469,362.4985,297.8921,371.7919,305.7824,356.4279,300.2187,367.4768,315.2326,350.8974,299.6612,361.2434,312.4702,347.5139,300.9703,357.0081,312.3417,378.5748,309.7211,369.0416,301.6155,,,375.1469,212.9580,,,,
73824,0,,,,,,,,,,,,,,,358.6678,216.5354,365.3430,211.6207,350.4742,237.9353,369.5882,225.6185,369.8538,232.1876,370.0757,229.4160,371.8226,271.4093,360.1103,263.9028,372.6175,306.3238,365.8338,296.9919,,,,,,,364.2095,211.3085,354.5166,213.5467,365.8109,211.8618,361.1419,215.4390,366.1322,225.4985,347.6582,237.0034,370.2206,225.8865,351.4821,238.2493,360.8377,220.4713,359.7334,224.5557,378.0147,219.4003,377.0156,221.2680,360.6546,259.8345,372.1246,269.5270,360.3509,263.3704,369.1035,266.7084,366.3591,296.0437,374.2174,307.4649,365.2250,298.1296,371.1758,305.8787,359.0142,300.6085,367.6916,315.7166,353.7693,300.2220,361.2722,313.0628,350.5045,301.5298,357.1962,313.0818,378.1879,309.6113,371.0907,301.6331,,,373.8791,213.0720,,,,
73825,0,,,,,,,,,,,,,,,359.4033,216.8539,365.4947,211.8336,352.2869,238.0873,369.3884,225.7616,369.4311,232.4265,371.3439,229.4518,371.8762,271.0665,361.9114,263.8490,372.5860,305.8851,368.0390,296.9998,,,,,,,364.1874,211.5538,354.9260,213.8045,366.2538,212.1361,361.7611,216.7388,365.6745,225.4544,349.7600,237.3034,370.1788,226.1141,352.7338,238.4428,361.9505,220.7028,358.8925,224.7962,378.7707,219.8256,377.1083,221.7766,362.4602,259.7452,372.0043,269.2233,362.1358,263.0035,369.7538,266.3741,369.0702,296.1322,373.9314,306.9867,367.4033,298.2166,371.3985,305.5135,361.8081,300.8465,366.6447,315.0201,356.7861,300.2449,360.6165,312.3714,353.1358,301.5959,357.0740,312.2345,378.3360,309.4219,373.5277,301.6435,,,374.6585,213.2856,,,,
73826,0,,,,,,,,,,,,,,,360.5488,217.0446,369.4731,213.1306,353.8821,238.4512,370.3722,225.7928,369.5813,233.1062,372.0018,229.2968,372.1248,271.9270,364.0416,264.4121,372.8156,306.0883,369.0361,297.8210,,,,,,,365.4741,211.5244,355.7303,214.8748,370.0513,211.9990,362.8027,215.7781,366.6175,225.4608,351.4746,237.4812,371.7331,225.7062,354.1414,238.8203,363.2686,221.0898,359.2645,225.2160,379.1893,220.1351,377.4878,222.2571,364.5470,260.3592,371.9478,269.8963,363.7412,263.8331,370.4790,267.1503,370.2259,296.9606,373.7686,307.1011,368.2791,299.0231,371.8235,305.7160,363.3915,301.4412,366.2730,315.1084,358.4988,300.5943,360.7382,312.5289,354.7545,301.7074,357.5811,312.3563,378.5982,309.5823,374.6403,302.4172,,,374.6971,214.0175,376.4386,213.5556,,
73827,0,,,,,,,,,,,,,,,361.2534,215.8304,366.9644,213.1812,355.8828,238.3968,368.5141,226.5149,369.9250,233.1841,372.1212,229.3091,370.6919,271.7642,368.1419,265.1717,372.9311,306.0316,371.1628,298.0667,,,,,,,364.6627,211.3878,356.7224,214.8337,368.0250,212.6809,363.4124,215.6202,364.9142,226.5283,353.4991,237.5144,370.1402,226.2817,356.1368,238.7220,363.3810,221.2297,359.5727,225.2720,379.0189,219.7872,377.3629,222.1564,368.5619,260.8635,370.5591,269.9384,366.8453,264.3351,369.3321,267.0087,372.0371,297.3398,373.8163,307.0463,370.3165,299.1456,372.0516,305.6630,365.5819,301.5128,365.9831,315.1164,360.7785,300.7142,360.7805,312.5880,356.8926,301.6253,357.9452,312.4196,378.4297,309.5925,376.9370,302.4624,,,374.7365,213.1526,376.7432,213.5442,,
73828,0,,,,,,,,,,,,,,,361.7288,216.0079,365.4409,213.2058,357.5210,238.7096,362.7988,227.8234,369.8737,233.1505,371.1984,230.0360,370.3620,271.4310,369.6181,266.1421,372.6913,305.3281,371.5040,298.2173,,,,,,,363.2337,211.4741,357.1438,215.0227,367.3922,212.5212,363.9048,215.6936,361.4100,227.4067,354.9012,237.9156,366.1585,227.1825,358.0302,238.8375,362.0389,222.0448,359.5770,225.5700,378.4679,219.6202,377.2627,221.5604,370.1462,261.4357,370.1746,269.6075,367.9404,264.7478,369.2453,266.7450,372.2948,297.6628,373.6261,306.3172,370.6050,299.4558,371.7866,305.1570,365.7126,301.9441,365.9434,314.4907,360.8898,301.3624,360.8276,312.3564,357.0077,302.4670,358.0352,312.5105,378.1781,308.7528,377.0824,302.7370,,,374.0935,213.7242,376.4296,213.1048,,
73829,0,,,,,,,,,,,,,,,361.4778,215.4372,366.3349,212.6924,358.2952,237.4820,365.3963,227.8833,369.3417,232.6669,371.5906,230.6760,369.9379,271.6277,370.7044,266.8930,372.8763,306.3276,372.4086,299.0964,,,,,,,363.3627,210.9920,357.2544,214.4947,368.1397,212.2640,363.5620,215.1333,362.6438,227.7558,355.9022,236.8078,367.7188,227.2542,358.7206,237.4932,362.4145,222.8426,359.3641,225.9389,378.2908,220.4474,376.6240,221.8253,371.2178,261.9369,369.6709,269.8541,368.7809,265.0468,369.5537,267.0964,373.5537,298.3526,373.3565,307.3645,371.4772,300.0967,372.2502,306.1240,367.2266,302.4498,365.4361,315.1360,361.9399,301.8946,360.5922,312.8469,358.0225,303.1374,357.8781,312.7760,378.3685,310.1377,378.2639,303.1445,,,374.0394,214.0832,376.9204,212.7768,,
