sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73385,0,477.2296,149.6212,480.4278,147.6516,476.2622,147.4446,481.5484,149.2062,471.4213,148.6141,483.6853,162.5507,465.9569,159.3740,488.2546,177.4051,456.7771,160.8154,,,463.4416,148.7233,478.1824,192.6416,466.3083,191.8202,477.0503,217.8683,461.5153,216.7029,473.7009,237.9234,455.1769,238.5911,476.2285,161.2971,467.2395,156.4021,483.2082,158.5068,454.7025,158.0072,491.3167,175.6923,456.3737,162.8231,486.7710,177.8065,463.5643,148.5172,495.2452,189.2869,461.6376,147.9962,,,468.3564,187.2125,481.8245,188.0488,466.7244,185.3665,473.0562,185.8434,459.3507,214.4969,479.5958,215.6325,466.9467,216.6830,473.3215,216.7574,452.7284,237.8739,475.9535,237.5451,456.9441,238.9751,472.6162,238.6007,450.5233,242.1003,479.5508,242.3362,454.3890,242.4038,478.9148,242.6513,456.9242,243.7578,478.4494,243.9731,471.7877,239.2302,454.1965,240.3302,473.2770,157.2421,470.9423,180.7266,470.5370,172.9331,471.3781,165.5446
73386,0,476.2829,149.6961,479.6928,147.6937,475.8076,147.5582,480.9100,149.2911,471.5290,148.8097,483.3839,163.0163,465.3210,159.3185,487.6772,177.8351,456.6059,159.9705,,,464.0617,147.3164,477.4712,193.0809,465.3737,192.2368,476.7729,218.4631,460.6644,216.9716,473.5936,238.3644,454.5194,239.0197,475.7393,161.4676,466.6143,156.4655,482.9477,158.9629,454.0574,157.2560,490.8649,176.2791,456.3967,162.0240,485.9661,178.4983,463.7463,147.2577,,,462.1525,146.6846,,,467.8200,187.8483,481.2907,188.7191,465.8306,185.7622,472.0892,186.2853,458.4246,214.7487,479.2066,216.2962,466.1813,217.1806,473.1864,217.5659,451.9335,238.3637,475.6753,237.9648,456.3499,239.4191,472.6510,239.0802,449.9306,242.6349,479.5876,242.5738,454.0398,242.9225,479.0941,242.9459,456.7374,244.1359,478.5887,244.1941,471.6408,239.6375,453.4363,240.5382,472.6308,157.4130,469.8844,181.1722,469.4283,173.1921,470.5890,165.6486
73387,0,475.3669,149.5527,478.3442,147.4260,474.3410,147.3436,479.8298,149.2131,470.5956,148.9099,482.6970,163.0622,464.5416,159.2077,487.0487,177.9683,456.3761,158.9942,,,464.9840,146.2029,476.9479,192.9158,464.6855,192.0411,476.3967,217.8855,459.9441,216.3547,473.5961,238.3706,453.7463,239.3001,475.2394,161.2801,465.5718,156.3168,482.3787,158.9615,454.2146,156.4972,490.2851,176.3930,456.4380,161.0483,485.2974,178.6811,464.7993,146.1389,,,463.5280,145.5698,,,467.2769,187.7647,480.7372,188.5785,464.9782,185.4654,471.3334,186.0977,457.6993,214.1475,478.7044,215.7660,465.4307,216.6174,472.6782,217.1637,450.9560,238.6675,475.8083,237.9067,455.7695,239.7831,472.5804,239.1202,449.0206,243.3656,479.6553,242.5101,453.2922,243.6009,479.1990,242.8736,455.8961,244.8563,478.6848,244.0939,471.5343,239.7374,452.5985,241.1256,471.7893,157.5311,469.0199,181.0028,468.6155,173.2014,469.6738,165.6728
73388,0,474.9539,149.5934,477.9297,147.5442,474.2163,147.5594,479.2642,149.2395,470.0015,149.0900,482.0724,163.1494,464.3961,159.4660,486.2142,177.7988,456.2990,158.5087,,,464.8088,145.6676,476.4394,192.7899,464.6667,192.2724,476.0928,217.9547,459.1681,216.5739,473.6782,238.2459,453.2157,239.8138,474.7053,161.2190,465.2664,156.5191,481.6662,158.9876,454.1688,156.1766,489.3512,176.3227,456.3190,160.5597,484.3165,178.5915,464.6453,145.6198,,,463.4009,144.9562,,,467.4298,188.0531,480.4179,188.5495,464.4168,185.5698,470.6056,185.9660,456.9701,214.3806,478.3714,215.6528,464.6036,216.8938,472.4847,217.2705,450.3587,239.2008,475.7819,237.6582,455.1740,240.2198,472.6732,238.9912,448.8087,244.2411,479.5774,242.2725,453.1384,244.4119,479.1573,242.5868,455.9008,245.6568,478.7714,243.9086,471.5453,239.4524,451.8774,241.4247,471.0704,157.6540,468.4150,180.9770,468.0232,173.1159,469.0585,165.7269
73389,0,474.7136,149.8311,477.5003,147.7834,473.4944,147.8354,478.8225,149.3226,469.2622,149.3026,480.8476,163.3211,463.7694,159.5585,485.0442,178.0113,455.5138,157.7680,491.1100,190.0477,463.8981,145.0846,475.3071,192.7820,463.8969,192.3335,475.7663,218.0588,458.8953,216.4820,473.6744,237.8906,452.7924,240.0849,474.0834,161.4154,464.6403,156.5770,480.3897,159.0343,453.8540,155.1211,488.1317,176.6197,455.3747,159.8299,483.2149,178.8390,463.9720,145.2675,492.5906,189.7434,462.4732,144.4031,491.5871,190.3801,466.9748,188.1103,479.2089,188.8534,463.1841,185.6614,469.0906,185.9606,456.7566,214.4157,477.9039,215.6483,464.2597,216.9041,472.3458,217.4583,449.9407,239.5192,475.6817,237.1192,454.8068,240.4720,472.7230,238.7198,448.3876,244.7757,479.6133,241.9041,452.8148,245.1079,479.0837,242.5775,455.7752,246.4324,478.6132,244.0127,471.5159,238.9271,451.6337,241.4532,470.0485,157.5399,467.1340,180.9036,466.6719,172.9482,467.8325,165.4629
73390,0,473.3306,150.1394,476.5228,148.0577,472.6074,147.9937,477.9842,149.6502,468.2508,149.5376,480.0153,163.8928,462.6206,160.0267,483.8125,178.9841,454.3700,157.6692,489.8301,190.6996,463.5831,144.0580,474.4549,193.2063,462.9388,192.5135,475.1382,217.8917,458.2297,216.7947,473.1088,238.1680,451.8526,240.8548,472.9089,161.9413,463.5765,157.1495,479.6298,159.7004,452.9812,154.9851,486.9761,177.5935,454.0793,159.5760,481.9640,179.8462,463.7698,144.2086,491.2439,190.4044,462.0210,143.3478,490.2574,191.7565,466.0434,188.4598,478.5318,189.2116,462.5036,185.9705,468.4443,186.4187,456.1166,214.7374,477.2285,215.4087,463.5982,217.2254,471.7772,217.3911,448.8736,240.2270,475.1074,237.3495,453.8073,241.2152,472.1768,238.9032,447.5822,245.4903,479.3288,241.9177,452.1067,245.6697,478.8029,242.4744,455.0383,246.8621,478.4276,243.8011,470.9106,239.1560,450.5340,242.3877,468.9753,158.0654,466.5301,181.4570,465.9871,173.7095,466.9800,166.1971
73391,0,472.6714,150.3377,475.9360,148.3184,472.3340,148.2105,476.7720,149.9040,467.7040,149.6043,478.5894,164.1029,461.7848,160.1033,483.1530,179.8149,454.9098,156.6789,489.6864,192.4586,462.8663,143.0972,473.6119,193.5011,462.6205,192.6202,474.6828,217.9716,457.8380,217.1372,473.0078,238.2710,451.0542,240.9435,472.2201,162.0702,462.7033,157.1383,478.0423,159.9007,453.5580,154.1368,486.2269,178.6258,454.2372,158.7474,481.2736,180.4211,463.1526,143.1360,491.1764,192.1045,461.1795,142.5422,489.9652,192.8432,465.8596,188.7255,477.7482,189.5296,461.7623,186.1416,467.6037,186.5292,455.8083,215.1108,476.5466,215.5540,463.2901,217.4915,471.5469,217.6320,448.2127,240.3816,474.8067,237.4098,452.8914,241.3039,472.1794,239.0046,447.1498,245.9208,479.2642,241.9295,451.8147,246.1154,479.0214,242.5486,454.6063,247.4000,478.8993,243.9092,470.7822,239.3365,449.4573,242.1770,467.5433,158.0845,465.7571,181.4961,464.8416,173.7643,465.6575,166.2709
73392,0,471.2974,150.6887,475.0758,148.6859,471.6729,148.4587,475.6998,150.4093,466.9910,149.8387,477.3753,164.5569,460.7553,160.2779,481.4132,180.1007,454.6557,156.4040,488.4063,192.7817,462.1199,143.5156,472.9855,193.8736,461.8352,193.0174,474.0689,218.4749,457.2919,217.4893,472.8591,238.3005,450.2299,241.5007,471.4155,162.4575,461.6218,157.4625,476.9180,160.4103,453.2782,153.9922,484.5955,178.8307,454.2007,158.4602,479.4009,180.7438,462.4613,143.5958,489.8515,192.4273,460.5963,142.7861,488.6391,193.1799,465.3826,189.1258,477.1559,189.8984,460.8004,186.4299,466.7095,186.8270,455.1902,215.3470,475.9011,215.9351,462.6636,217.9324,470.8767,218.2051,447.4491,240.9827,474.4534,237.5259,451.9756,241.8620,472.1055,239.1012,446.7422,246.2637,479.0863,241.8494,451.4725,246.3479,478.8100,242.3970,454.2715,247.6283,478.6660,243.6953,470.3723,239.5085,448.6132,242.6474,466.3699,158.3630,465.0044,181.7358,463.9375,173.9263,464.4565,166.5552
73393,0,471.0229,151.0605,473.9176,148.9794,470.3353,148.8280,475.0884,150.5983,465.2163,150.3715,476.9563,164.9390,460.1164,160.7127,480.9056,180.6616,453.6180,155.9320,487.9194,193.5590,461.6519,143.5626,472.7882,194.5408,461.6373,193.6449,473.7193,218.9812,456.6810,218.0579,472.8968,238.6837,449.9035,241.5783,470.5569,162.5279,460.8717,157.8923,476.6104,160.6929,452.4712,153.6537,484.1015,179.3301,452.9119,158.0090,478.8521,181.3173,461.9552,143.7512,489.4341,193.0419,460.2404,142.8703,488.1193,193.8280,464.8456,189.2783,476.7704,190.2001,460.5948,187.0219,466.6066,187.5578,454.6180,216.0429,475.6974,216.2807,462.0831,218.4423,470.4806,218.7542,447.1856,241.1084,474.5026,237.8593,451.5919,241.9300,472.2214,239.4900,446.4332,246.5629,478.9688,242.1401,451.0814,246.6036,478.6247,242.8649,453.7977,247.8927,478.4855,244.3191,470.5035,239.9196,448.1480,242.5267,465.8934,159.0516,464.6551,182.2532,463.5281,174.5370,464.0421,167.2444
73394,0,469.6857,151.0714,472.8584,149.1287,469.1318,149.0084,474.1229,150.7838,463.8965,150.2724,475.2972,164.9568,458.9051,160.6754,479.6578,180.8179,452.8668,156.5064,486.5943,193.1596,461.3704,143.7753,471.3401,194.7336,460.2342,194.0780,473.2102,218.9821,456.0462,218.6776,472.5074,238.6379,449.6424,241.8917,469.3362,162.6890,459.3387,157.8246,474.8610,160.5093,451.4445,153.9963,482.8124,179.3764,452.2215,158.6991,477.4625,181.6534,461.5048,144.0089,488.0964,192.5500,459.9263,143.2312,486.7422,193.5439,463.9986,189.6797,475.6460,190.4597,458.9486,187.3000,464.9356,187.6098,453.9455,216.6352,474.9698,216.3027,461.4789,218.9340,470.0084,219.0500,446.9365,241.4445,474.0182,237.7848,451.4409,242.2071,471.8989,239.5054,446.3173,246.8813,478.7966,241.9948,451.0283,247.0241,478.5840,242.8195,453.7732,248.3091,478.5271,244.3831,470.1001,239.8855,447.8144,242.7784,464.1573,158.9114,463.0387,182.3382,461.9714,174.5355,462.3512,167.2222
73395,0,469.5762,150.6652,472.4444,148.6806,468.9584,148.6486,473.0536,150.4062,462.7252,149.9154,473.9503,164.9014,457.9195,160.6333,478.7041,180.8155,452.3572,156.3668,486.1328,193.0188,460.9177,143.1410,469.7668,194.4824,458.8599,194.1180,472.5200,218.7199,455.5043,219.0799,472.2169,238.5111,449.4161,242.1234,468.2433,162.2463,458.2062,157.6944,473.3009,160.5491,450.9208,154.0422,481.8845,179.1228,451.9048,158.4265,476.3797,181.3660,461.0924,143.3218,487.5273,192.2498,459.4248,142.6867,486.3671,193.2274,462.7144,189.7410,473.7331,190.4784,457.4625,187.3499,462.8823,187.4292,453.5269,217.1645,474.0835,216.0558,460.5656,218.8892,469.5447,219.0320,446.7262,241.6111,473.4821,237.5272,451.1988,242.4613,471.7639,239.4774,446.3527,247.0466,478.3892,241.6743,451.1959,247.1735,478.5706,242.4309,454.0402,248.4621,478.8106,244.0311,469.6201,240.1254,447.4785,243.0731,462.9827,158.7166,461.1903,182.3033,460.2492,174.4347,460.8720,166.9199
73396,0,466.8815,150.5506,471.0638,148.9084,467.3025,148.6938,471.4578,150.7004,461.2572,150.0234,472.6241,164.4426,457.0860,160.2492,477.3119,180.4890,451.8778,156.5749,485.3346,192.5499,459.7267,143.6543,467.7912,193.7677,457.6973,193.5759,472.1729,218.2841,455.1496,219.0731,471.2796,238.3463,449.4357,241.7666,467.0119,162.3481,457.4099,157.4069,472.1448,160.2655,450.0795,153.9648,480.5111,178.6780,451.7249,158.8353,474.9164,181.0761,460.1951,143.4689,486.8528,191.7046,458.4847,143.2324,485.4173,192.6894,462.0259,189.5908,472.5009,189.8477,456.2525,187.0851,461.4834,187.0166,453.2133,217.1944,473.3644,215.7131,459.9057,218.8031,469.5982,218.7847,446.7409,241.3933,472.4383,237.2424,451.2430,242.0279,470.9606,239.2329,446.6929,246.9124,477.5797,241.2200,451.5471,246.8061,478.1723,241.8669,454.4556,247.9297,478.5949,243.4221,468.2560,239.9391,447.3029,242.6811,461.8480,158.5134,460.0755,181.9905,458.8409,174.1624,459.3554,166.8186
73397,0,467.7522,149.7467,471.4933,148.1022,468.3595,147.9500,471.2955,149.8624,461.8679,149.1599,471.4177,163.4409,456.5440,159.3390,475.1174,179.9978,450.6113,158.0101,485.1107,191.5267,458.6562,142.9851,466.3932,193.3986,456.8103,192.9847,471.9370,217.4500,454.1317,219.0555,470.4835,238.7080,449.4512,242.0583,466.7879,161.4983,456.7860,156.3771,471.2193,159.1563,448.3225,155.0905,478.0772,178.1288,451.0922,160.2498,472.6916,180.5158,458.6576,143.0133,486.5348,190.4736,457.3869,142.6021,484.8724,191.7327,461.3396,188.9121,471.5114,189.0524,454.8145,186.4910,460.0957,186.4622,452.1474,217.0912,472.9862,214.9254,459.0010,218.5512,469.8088,217.8951,446.9790,241.7461,471.3373,237.6521,451.1736,242.2310,470.4117,239.5656,447.2772,247.0895,476.7402,241.1554,451.9618,246.8542,478.1944,241.7080,454.8480,247.8544,479.0752,243.1739,467.1261,240.8765,447.3580,243.1754,460.6953,157.5234,459.0245,181.2484,457.7481,173.2511,458.2407,165.7593
73398,0,464.8496,149.6828,469.8728,148.0087,466.9019,147.7259,469.5337,149.6542,460.4995,148.6155,469.2794,162.8932,454.9229,159.2074,473.6573,179.2809,450.4325,157.6595,485.5684,188.9270,456.1605,142.0620,464.1491,193.3337,455.4398,193.0179,470.5405,217.4541,453.2378,218.8749,469.2090,239.0047,448.8892,242.6198,465.4737,161.3790,455.2108,156.0530,468.9207,158.7553,447.7783,155.0362,476.1391,177.4092,451.1230,159.8904,471.5007,180.1600,456.0332,142.1246,486.7013,187.7955,454.9657,141.8367,485.4496,189.1237,460.6275,189.0403,470.0913,189.1350,452.8404,186.1878,457.7749,186.3049,451.4302,217.0149,471.2482,214.9612,457.8766,218.5841,469.2506,218.0463,446.4762,242.4239,469.5868,238.1182,450.6210,242.6705,469.2856,239.8423,447.3774,247.8021,475.0026,241.2898,452.1789,247.3504,477.4114,241.5446,455.1151,248.0917,478.9063,242.8500,465.8562,241.3174,446.5583,244.1050,458.9443,157.0675,457.2982,180.9645,456.0891,172.9761,456.2129,165.2238
73399,0,465.8762,149.4132,469.0231,147.7868,465.9971,147.6382,468.5972,149.2210,459.6708,148.5147,468.9064,162.7547,454.0515,158.8030,473.4626,178.8966,450.5935,157.0215,486.8253,185.7893,455.1540,142.3861,463.5401,193.0915,454.5515,192.6964,469.3997,217.0276,452.8708,218.5681,468.6550,239.1477,449.1920,241.8400,464.7168,160.9304,454.9980,155.7042,468.3619,158.2847,448.4320,154.4619,475.3900,176.8513,450.4017,159.4082,471.4929,180.2540,455.3812,142.7369,487.5212,184.4454,454.1548,142.0100,486.5939,186.5012,459.6792,188.6846,468.5579,188.7226,451.7555,185.8029,456.3634,185.6158,451.0933,216.9100,470.0341,214.5868,457.2870,218.3989,468.0995,217.7010,446.9033,241.6271,469.0977,238.2483,450.9812,241.9129,468.6667,239.9678,447.1481,246.9449,474.4682,241.3221,452.3534,246.5234,476.6575,241.4803,455.1894,247.3712,478.2430,242.7122,465.4567,241.5385,446.6229,243.0444,457.9029,156.4841,455.7553,180.3965,454.9264,172.2715,455.4750,164.7482
73400,0,465.3939,149.3003,468.0508,147.5527,465.5032,147.5779,467.3062,149.2941,459.2038,148.6231,467.3311,162.8064,452.8967,158.8884,472.4351,178.2541,450.3992,155.5766,487.4148,181.3344,455.2160,141.1002,462.5308,193.1968,454.0236,193.0499,468.2234,216.7581,452.5606,219.0085,467.6855,239.8835,449.2048,242.1315,463.8043,160.8926,453.6522,156.0612,466.9218,158.2106,448.8497,153.0593,474.0345,176.1935,449.9182,158.1493,470.5263,180.0682,454.5115,141.2972,487.9639,179.8912,453.5711,140.7205,487.1544,182.3492,459.4687,188.8934,467.6774,188.7307,451.1160,186.2553,455.2461,185.9940,450.7154,217.5968,468.8609,214.3646,456.8599,218.5851,467.0793,217.5805,446.9350,241.9490,467.9044,238.9722,450.9010,242.1710,467.8212,240.6153,447.0369,247.2707,473.4374,241.9001,452.2877,246.8982,476.0880,242.0081,455.1289,247.7144,477.9139,243.1025,464.1850,242.4093,446.5489,243.3471,456.7345,156.6716,455.1319,180.7503,454.1582,172.4500,454.6176,164.9433
73401,0,464.2146,149.1391,467.1789,147.3989,464.3170,147.3455,466.5449,149.2607,458.1983,148.6907,466.4793,162.7173,452.8556,158.7798,473.7185,177.3044,449.2939,156.1661,488.6700,176.0080,454.9324,142.1420,462.4954,193.4124,454.0922,193.3013,467.5913,217.6121,452.6695,219.3690,466.4853,239.8577,449.2507,242.2586,463.2785,160.6929,453.2852,155.9872,465.8849,158.3906,447.5548,153.8255,474.7711,175.1590,448.8572,158.5058,472.1550,179.4024,454.9687,142.3861,488.8868,174.4398,453.8509,141.9723,488.7532,177.1719,459.3868,188.5055,467.5411,188.5082,451.1354,186.4766,455.2266,186.3059,450.7039,217.9532,468.4333,215.1263,457.0203,218.8863,466.1248,218.0312,446.8014,241.9600,467.0167,238.8994,450.9308,242.3098,466.6866,240.6371,447.0949,247.3963,472.6608,242.0229,452.7433,247.1069,474.5333,242.3294,455.8308,248.0585,476.1116,243.6031,463.1605,242.4479,446.4843,243.3712,456.5593,156.8032,454.7619,181.0206,453.4087,172.7439,454.2140,165.1599
73402,0,463.2837,148.6690,466.5164,146.9144,463.8718,146.7853,465.5424,149.1657,457.6664,148.5614,465.7984,162.2767,452.3365,158.0943,473.2496,176.3177,448.6569,157.4099,487.4543,172.5412,454.9939,142.7658,461.9322,193.2592,453.7418,193.1200,466.5455,218.0782,452.3590,219.3336,465.1520,240.5961,449.1975,242.2762,462.8179,160.2024,452.7534,155.5333,465.0336,158.1951,446.7892,154.8303,474.0969,174.1119,448.2779,159.6862,471.9440,178.5492,454.8362,143.1507,487.4528,171.2094,453.7137,142.3899,487.7284,173.6300,459.1228,188.2306,467.1270,188.3753,451.0844,186.4884,455.0908,186.2836,450.5172,217.9072,467.3054,215.5403,456.6613,218.9198,465.1513,218.2922,446.8345,242.0514,465.5226,239.6733,450.9454,242.3654,465.3728,241.3118,447.0266,247.5560,471.3127,242.7557,452.5780,247.0860,473.1885,242.8982,455.6859,248.1212,474.7001,244.0845,461.4907,243.0395,446.4533,243.4647,455.9527,156.6260,454.6979,180.9605,453.2921,172.7517,453.6503,165.0712
73403,0,462.5753,148.6091,465.9639,146.7604,463.4051,146.6895,464.9287,149.1026,457.5097,148.5339,465.0069,162.2381,452.4905,158.6741,474.6995,174.2667,448.1517,157.3467,488.3291,167.6015,454.9318,143.3254,461.6473,193.1970,454.0306,193.3114,465.5087,217.9856,452.5073,219.3341,464.2511,240.7192,449.3718,242.3048,462.3446,160.2730,452.4783,155.8676,463.6808,158.4527,446.4433,154.8250,475.0992,172.2940,447.8971,159.5780,474.0515,176.5469,454.8326,143.6173,487.8444,166.2480,453.5848,142.7886,488.8350,168.6000,459.4951,188.0727,466.8239,188.2225,451.0108,186.6490,454.7239,186.4188,450.7206,217.9805,466.4374,215.4367,456.5896,218.6530,464.0143,217.9551,447.1317,242.0496,464.6042,239.9164,451.1441,242.3918,464.3387,241.5112,447.6280,247.5276,470.1361,243.1119,452.9581,247.1554,472.3376,243.1255,456.0199,248.2030,473.7105,244.3338,460.2978,243.2700,446.4810,243.4413,455.5697,156.9133,454.2746,181.1005,452.9209,172.8269,453.2149,165.3860
73404,0,463.0063,149.1474,465.8077,147.5704,463.2634,147.3690,464.9644,149.2704,457.5744,148.6017,464.8261,161.5358,452.6467,158.4611,475.7149,172.5098,448.9566,156.9003,487.6212,163.1774,455.3227,143.6340,461.7912,193.4225,453.8486,193.6944,465.0930,218.2257,452.0429,219.8378,463.7247,240.6287,449.0627,242.6540,461.7569,160.2639,452.8362,155.2222,463.0681,157.8352,447.1577,154.0142,476.0747,170.2414,448.7611,159.0074,475.3233,174.8738,455.1493,143.7280,486.9260,161.8226,454.0202,143.0588,488.4925,164.1398,459.4730,188.6499,466.7921,188.2174,450.6548,186.7852,454.3791,186.4534,450.4336,218.4402,465.9677,215.7865,456.0299,219.3528,463.7006,218.4009,446.7684,242.3981,464.0640,239.7497,450.7268,242.7139,463.8705,241.4293,447.9893,247.6701,469.5759,242.9441,452.8888,247.3456,471.4105,243.1070,455.8959,248.4685,472.7789,244.3260,460.1708,243.2052,446.1681,243.8615,455.5605,156.5219,453.7752,180.9228,452.5495,172.4951,452.7739,164.7975
73405,0,463.0175,148.9579,465.9695,147.4682,463.4916,147.2818,464.6914,149.1401,458.0476,148.3942,464.0715,161.3418,452.2524,158.0505,476.2809,170.9793,449.2740,156.3179,487.0130,160.2904,455.4540,143.3990,461.7320,193.0036,453.8289,193.4437,465.2022,218.1096,451.9267,219.6732,463.5535,240.4541,449.1353,242.7046,461.7433,160.3668,452.6577,155.0767,462.4622,157.7300,447.5095,153.4764,476.3854,168.5240,448.8560,158.7496,476.0727,173.3388,455.2405,143.5012,486.3428,159.2282,454.1636,142.7928,487.8427,161.0124,459.2073,188.6260,466.5850,187.9145,450.3952,186.5686,454.3093,186.3228,450.3395,218.2390,466.0907,215.7236,456.0203,219.1778,463.7981,218.2309,446.8400,242.4384,463.9596,239.5819,450.7162,242.7648,463.6766,241.2309,448.0533,247.7271,469.4427,242.8899,452.7468,247.4186,471.1341,243.1173,455.7328,248.4295,472.4670,244.3367,460.1291,242.8228,446.1579,243.8445,455.2961,156.5692,453.7050,180.8837,452.1854,172.5580,452.3255,164.8597
73406,0,461.8860,149.1168,464.9272,147.6643,462.4768,147.6512,463.7827,149.0912,456.8161,148.8632,464.3928,160.8185,451.6554,158.4389,477.6720,168.0162,449.5111,156.1034,486.0112,156.0932,456.1980,141.5074,461.3803,193.1140,453.3409,193.2508,465.2924,218.1417,451.5384,219.5645,463.6766,240.7306,449.1102,242.5690,461.4200,160.2091,452.0526,155.5416,462.6655,157.2418,447.4317,153.5378,477.4225,165.5375,450.0188,158.6534,477.6253,170.4526,455.5880,141.7682,485.3381,154.9204,454.7071,141.6024,487.1964,156.4437,458.3618,188.3840,466.2250,187.9029,450.1021,186.5645,454.2838,186.3696,449.8813,218.1125,466.1973,215.6553,456.0252,218.9903,464.0516,218.2622,446.7177,242.3700,464.2179,239.8692,450.6545,242.5269,463.6567,241.4424,447.8540,247.8814,469.3875,243.1158,452.5954,247.6577,471.3081,243.1894,455.7916,248.6070,472.8941,244.3834,460.3796,243.1223,446.3247,243.7907,454.8685,156.6350,453.5523,180.9176,452.3040,172.5798,452.3479,164.9169
73407,0,460.6867,149.3940,464.5081,147.9501,462.1400,147.8103,462.7452,149.2724,456.0257,149.1876,463.9148,160.3455,451.9875,159.2428,479.0740,164.7648,449.6336,157.9942,483.7446,152.1648,454.7466,142.4331,460.8276,193.3050,453.7001,193.3466,464.9743,217.7931,451.9787,219.4767,463.5199,240.4204,449.2818,242.3229,461.1160,160.4686,452.2902,156.2811,461.5861,157.0995,447.4221,155.1616,478.0385,162.7846,450.1762,160.2851,479.8293,166.7841,454.5481,142.8280,482.8511,151.5818,452.9973,142.4978,484.8211,152.3305,459.0195,188.5762,466.0269,188.1720,449.9476,186.4705,453.7427,186.4957,450.2658,217.8522,465.6070,215.4899,456.1548,218.5764,464.0443,217.9241,446.9797,242.3481,463.7749,239.5862,450.8563,242.3359,463.5267,241.1139,448.2284,247.7538,468.9689,242.9876,452.7474,247.2888,471.7156,242.9592,455.9105,247.9101,473.4940,244.1161,459.9321,242.6130,446.2754,243.8082,454.3835,157.2372,453.6226,181.0026,452.0710,172.7052,452.2994,165.0041
73408,0,459.6382,149.4368,463.7344,147.9681,460.8960,147.9182,462.4444,149.4246,455.4344,149.5570,463.8528,159.8450,451.5303,159.0290,479.7835,162.4559,449.8644,159.1289,482.3755,150.9057,455.5191,143.6679,460.5949,193.0670,453.5069,193.2948,464.8454,217.7045,451.8169,219.2314,463.6355,240.5756,449.1281,242.2180,460.6785,160.4375,451.8656,156.0178,461.4721,156.8222,447.0414,156.4773,478.8856,160.2204,450.4239,161.5804,480.7810,164.3919,455.3763,143.6429,481.3456,150.2368,453.8874,143.1699,483.7026,150.7578,458.7580,188.7780,466.0888,188.0931,449.8597,186.4209,453.9363,186.3209,450.0161,217.7493,465.4835,215.5597,456.0925,218.4684,463.8969,218.0073,446.7210,242.1667,463.9785,239.7339,450.6798,242.2483,463.6329,241.3057,447.7073,247.6491,469.4114,243.1893,452.2862,247.1220,471.9771,243.1978,455.4843,247.7740,473.6713,244.3227,459.9293,242.7148,446.3113,243.6456,454.1599,156.8484,453.6862,180.8855,452.0824,172.4110,452.2529,164.5200
